2933515,13602,20160702,0.0074004773
6925846,13602,20160714,0.019037738
6925846,9983,20160721,0.005765334
5617174,5785,20160725,0.073469386
6667798,9983,20160710,0.0199575
6667798,8499,20160725,0.18404372
6667798,13602,20160704,0.31263757
5887510,3093,20160704,0.1251444
5887510,8215,20160704,0.07050422
5887510,9002,20160704,0.07777106
3469579,2978,20160711,0.02308436
5368342,13602,20160727,0.027045352
6157846,13602,20160722,0.0069799945
6427162,1904,20160708,0.042315952
6427162,11894,20160708,0.04919591
7228954,9983,20160714,0.023438202
6728218,3992,20160707,0.026268866
6992410,1971,20160706,0.14614049
6992410,1971,20160701,0.14614049
6992410,1971,20160708,0.14614049
6992410,1971,20160705,0.14614049
6992410,1971,20160711,0.14614049
3909901,9983,20160726,0.0142587125
6783514,13602,20160729,0.027062641
6783514,9983,20160731,0.022014702
6783514,12154,20160729,0.18643461
4694554,10418,20160711,0.014779096
4694554,13602,20160721,0.008924322
4694554,2978,20160710,0.017904865
4694554,10438,20160703,0.0049387794
5238298,11799,20160729,0.008800372
2886925,2978,20160722,0.23225133
2891533,13602,20160731,0.016412174
2635021,1808,20160730,0.054429542
2635021,6928,20160730,0.046353865
5275162,2601,20160707,0.0087632965
2247949,13602,20160707,0.007927997
2247949,1589,20160710,0.1808051
2247949,1589,20160721,0.1808051
2247949,9983,20160730,0.009733943
6335002,9793,20160714,0.08247277
6599194,3429,20160710,0.0075582927
6608410,8012,20160721,0.048672464
3048205,10438,20160712,0.0039935433
3048205,10418,20160701,0.011989623
3837709,9983,20160720,0.005043839
2800909,13602,20160727,0.029844398
5880346,13602,20160721,0.009409398
5880346,8901,20160703,0.16229385
6153754,8059,20160724,0.004538337
5393950,13602,20160720,0.027045352
6976030,9718,20160702,0.0633955
2846479,10438,20160711,0.0039402624
6223390,9983,20160710,0.01144464
3639055,9983,20160701,0.009753129
2872591,13602,20160713,0.027045352
3531535,8059,20160702,0.007218032
3531535,10418,20160704,0.019134125
3531535,9983,20160702,0.011825452
3531535,3429,20160704,0.010217505
5510686,8059,20160712,0.0047900523
5510686,3429,20160704,0.0125346
3937039,10990,20160710,0.12738954
6039070,8059,20160715,0.012982534
6039070,13803,20160707,0.08299338
6039070,9983,20160726,0.030373568
6039070,13602,20160726,0.028289277
6039070,3429,20160716,0.009406233
3675919,2601,20160708,0.008977509
4472350,9983,20160728,0.01445768
2107663,13602,20160728,0.02780788
2370319,12429,20160723,0.08263677
2370319,10418,20160711,0.007910962
2765071,2978,20160721,0.032352474
2765071,13602,20160714,0.009581217
3557647,13602,20160704,0.008916999
3557647,10438,20160712,0.0035486105
2772751,13602,20160713,0.019037738
2772751,9983,20160714,0.005765334
3428623,10438,20160706,0.004432608
3428623,10418,20160704,0.021069651
3428623,3429,20160705,0.014892519
3428623,13602,20160724,0.02003626
3428623,2978,20160724,0.032987338
3298063,2978,20160731,0.01562523
3298063,10438,20160721,0.0039935433
6893086,13602,20160727,0.02780788
2817295,13602,20160720,0.021413732
2953489,9983,20160704,0.009870685
5180962,13602,20160723,0.027045352
3647761,9983,20160724,0.019184785
4938274,3594,20160703,0.03331822
3913489,13602,20160704,0.21663056
3133201,13602,20160711,0.027045352
3019537,13602,20160703,0.016412174
6308386,13602,20160706,0.013768785
6308386,10438,20160706,0.00544759
2369809,13602,20160723,0.008003857
2764561,10418,20160704,0.04306164
2764561,13602,20160712,0.015473981
2764561,10438,20160710,0.0076471437
2764561,2978,20160703,0.29101261
7128610,9983,20160716,0.009834108
2127121,13602,20160723,0.020426255
2266897,2978,20160707,0.022066232
2266897,13602,20160703,0.030679595
2266897,3429,20160706,0.015223602
2266897,6749,20160726,0.16849858
3845905,5743,20160724,0.1404779
6913570,5840,20160723,0.019105583
3326737,2978,20160721,0.021853657
2680081,13602,20160704,0.4645458
2680081,8780,20160717,0.41182742
2680081,8780,20160722,0.41182742
5371426,13602,20160706,0.02780788
2819347,13602,20160728,0.022984646
4144915,13602,20160717,0.017836872
4144915,11799,20160717,0.01356846
3624211,11512,20160724,0.20951277
3624211,11512,20160715,0.20951277
3628819,12559,20160721,0.09400463
3628819,13602,20160703,0.02578624
2843923,13602,20160710,0.588533
3636499,10418,20160711,0.00861857
2588947,2623,20160702,0.090946786
3383059,1904,20160718,0.092578545
2870035,10418,20160701,0.012010581
2870035,2978,20160701,0.015354698
2870035,10438,20160724,0.0040926347
2870035,13602,20160711,0.008514398
6037030,13602,20160714,0.014568675
2635027,807,20160716,0.08490571
3301651,2601,20160726,0.011993748
4540966,10418,20160706,0.015031203
5327398,13602,20160726,0.014599314
2800915,10418,20160705,0.006695616
2146579,4811,20160702,0.1701568
2146579,8137,20160701,0.5107659
2146579,8137,20160702,0.5107659
2146579,8137,20160703,0.5107659
2146579,4811,20160709,0.1701568
6921766,13602,20160705,0.02780788
3854611,13602,20160729,0.037071697
3470611,11146,20160706,0.1923773
3470611,11146,20160710,0.1923773
3482389,8181,20160707,0.02591514
3877141,13602,20160706,0.015933188
4349482,8059,20160701,0.006025466
4349482,3429,20160726,0.005802243
2964757,7419,20160709,0.036408704
4884010,13506,20160719,0.30637565
4884010,13506,20160719,0.30637565
4884010,13506,20160718,0.30637565
4884010,12455,20160714,0.045859024
4622890,6648,20160730,0.1668136
4622890,4785,20160727,0.10514991
2445589,2002,20160703,0.027312323
2445589,8059,20160720,0.006657569
2445589,13602,20160726,0.03357221
2445589,9983,20160730,0.0067953365
6208042,9983,20160714,0.010362512
6208042,8059,20160716,0.0054585347
6208042,3429,20160717,0.0071762195
6208042,13602,20160719,0.009516115
6994474,13602,20160713,0.008392492
6994474,2978,20160710,0.01562523
6472234,8059,20160713,0.0066481754
2456341,5933,20160717,0.18311779
2456341,1904,20160724,0.03664339
2456341,5933,20160723,0.18311779
3505429,10438,20160711,0.0042116507
2723605,8059,20160703,0.008917172
7286314,9983,20160707,0.016587382
4668970,13602,20160725,0.014605908
3133717,3780,20160709,0.04398855
3133717,3743,20160710,0.042912025
3133717,10438,20160712,0.058141865
3791125,2911,20160713,0.023386024
4966954,785,20160729,0.110774636
5492266,7501,20160713,0.018672887
3809557,13602,20160724,0.010074463
2762005,9599,20160726,0.05970514
4075285,11986,20160721,0.051700134
4075285,5215,20160721,0.073079996
2373397,13602,20160702,0.33868054
2373397,6911,20160721,0.11053726
3557653,13602,20160725,0.015933188
4090645,5488,20160719,0.070786975
4090645,3992,20160722,0.052860986
3566869,5562,20160709,0.058051225
5824042,4061,20160712,0.087777495
4776490,13602,20160719,0.006552152
5581354,13602,20160718,0.033960257
3447061,13602,20160703,0.06460845
6917674,8059,20160713,0.0058613443
4119829,13602,20160726,0.024289655
2819863,4924,20160719,0.031437535
2300695,11799,20160725,0.009013645
4140823,2601,20160730,0.008096138
2442007,2149,20160701,0.24015641
2442007,2149,20160710,0.24015641
2442007,13624,20160701,0.29299644
2442007,7471,20160701,0.15411337
2442007,384,20160701,0.1599792
4898350,13602,20160720,0.016412174
3239191,10418,20160704,0.017096547
3239191,13602,20160724,0.044088785
3239191,9983,20160725,0.007050634
3110167,3429,20160702,0.007310217
3111703,13602,20160726,0.02780788
3899671,13602,20160723,0.011288729
4391470,3992,20160702,0.021208555
2878231,3992,20160704,0.06187477
2749207,8059,20160701,0.006866144
5761582,13602,20160704,0.027878003
2621719,9983,20160726,0.0052026752
2621719,13602,20160723,0.04058134
3147031,3992,20160729,0.026268866
7346734,9977,20160713,0.1434275
7346734,4405,20160701,0.031470705
7346734,3429,20160711,0.009685142
7346734,9183,20160713,0.08716265
7346734,8059,20160711,0.007946899
7346734,10210,20160719,0.09658725
7346734,11270,20160712,0.08995748
4213294,13602,20160715,0.027045352
2369815,3611,20160702,0.05523641
6053422,9983,20160714,0.0117526
2240791,613,20160723,0.05553516
2240791,8866,20160731,0.13355808
2240791,8866,20160722,0.13355808
2240791,1540,20160731,0.026901124
3558679,8239,20160706,0.039706692
6594094,4700,20160707,0.058332797
3174679,8499,20160723,0.1401161
3053335,10438,20160702,0.003442714
3053335,13602,20160721,0.017836872
3844375,2978,20160726,0.018408539
5595694,2978,20160703,0.028613586
6646318,10418,20160705,0.015518057
6938158,785,20160725,0.09732365
7208494,2978,20160729,0.021853657
4132633,2978,20160728,0.028366169
4132633,13602,20160721,0.00920472
4362802,10438,20160719,0.0032871766
5158450,13602,20160709,0.014142703
2186521,13602,20160718,0.016412174
5683762,3429,20160706,0.011368518
5683762,2978,20160706,0.019600432
5425714,13602,20160715,0.027045352
6215218,13602,20160715,0.044223513
3240217,9983,20160714,0.0050052283
6227506,3429,20160704,0.007362295
6227506,8059,20160704,0.0059138546
2724121,13602,20160719,0.1670655
2601241,13602,20160725,0.036839075
5729842,13602,20160716,0.012240192
3522841,13602,20160727,0.0078656515
2737945,10438,20160722,0.0050131427
3277081,9983,20160723,0.016070232
7084594,13602,20160718,0.027878003
5250610,9016,20160714,0.4157857
5250610,9016,20160719,0.4157857
5250610,9016,20160711,0.4157857
6313522,1904,20160723,0.028543029
3433753,9983,20160718,0.005765334
3433753,13602,20160712,0.03198536
2648857,7083,20160726,0.15449895
2648857,11184,20160701,0.03340705
2389273,9967,20160719,0.01797661
2389273,13602,20160727,0.015596732
2389273,6653,20160719,0.025897728
2129689,13602,20160725,0.022984646
5852722,13602,20160714,0.09466078
2926873,9559,20160722,0.06880488
5877298,2978,20160729,0.015646828
3988249,9983,20160721,0.016587382
3345691,10418,20160718,0.017348835
5928502,13602,20160728,0.027045352
2837275,9983,20160714,0.01822179
2837275,13602,20160728,0.03604343
2445595,10418,20160714,0.02797801
5691958,13320,20160728,0.06154563
6232630,8975,20160723,0.047519624
5203510,4277,20160702,0.019749125
5203510,8059,20160705,0.007561344
4181275,10438,20160720,0.0034466314
4181275,13602,20160715,0.007495454
4450870,10418,20160718,0.012990499
4979254,13602,20160703,0.02368492
5781046,8912,20160713,0.024001926
2510107,9983,20160726,0.018666113
3691291,8426,20160719,0.07577143
2659099,13602,20160725,0.04058134
2659099,9983,20160721,0.011733476
2815771,9983,20160725,0.011808568
5633590,10418,20160710,0.011155937
5905978,9983,20160713,0.017822025
5905978,13602,20160713,0.027038401
2445085,2978,20160716,0.01562523
2445085,10418,20160707,0.011989623
3495709,13602,20160730,0.01568393
5432890,2002,20160718,0.021531083
3635485,13602,20160724,0.037071697
3113245,9983,20160714,0.020816218
7036474,4649,20160711,0.110074826
2475805,8059,20160715,0.006866144
3004189,5471,20160710,0.035510484
3004189,2911,20160727,0.036052268
7067194,2978,20160719,0.022996765
7067194,10418,20160719,0.017728144
2486557,13602,20160712,0.027045352
5767738,11200,20160703,0.057913676
5767738,2002,20160712,0.023736391
5767738,8059,20160717,0.0056592566
5254714,12630,20160709,0.05429437
4735546,1699,20160702,0.018269276
6572602,13602,20160723,0.027045352
6578746,8059,20160711,0.011386674
2504989,785,20160731,0.18046777
5540410,1904,20160721,0.023387367
6852154,2978,20160722,0.022542924
3429661,1967,20160707,0.047439694
3563293,13602,20160723,0.021298308
3563293,9983,20160711,0.013278529
4508218,5933,20160729,0.02286691
2127133,13602,20160720,0.016558215
2127133,11986,20160721,0.042123422
2127133,9983,20160724,0.0091336565
6879802,12913,20160705,0.33075485
6879802,12913,20160707,0.33075485
6385210,13602,20160715,0.016412174
2936605,10418,20160705,0.015388055
4827706,11576,20160711,0.133011
4827706,8059,20160702,0.0054168636
3987229,13602,20160724,0.04058134
3987229,9983,20160717,0.011733476
6974014,9983,20160711,0.0061108815
3625759,13602,20160724,0.02780788
3891487,13602,20160712,0.027045352
4161823,785,20160726,0.11732009
7020094,13602,20160711,0.040027283
7020094,3992,20160731,0.10703249
5453374,13602,20160729,0.037071697
3120415,5840,20160729,0.08373885
5195326,10438,20160711,0.0042225276
6771262,9983,20160726,0.020949865
4691518,6574,20160719,0.03815127
5484094,8,20160707,0.041378222
3270943,8059,20160710,0.0044982024
3536671,10418,20160712,0.008982359
2762527,10438,20160730,0.0048388448
2896159,13602,20160725,0.030963758
2896159,9983,20160703,0.012559004
2112799,2978,20160717,0.022318216
3166495,13602,20160728,0.02595984
3166495,9983,20160721,0.0093889795
5548606,3429,20160703,0.014773132
5548606,9983,20160712,0.013864788
2648863,1904,20160720,0.08106352
2648863,11894,20160720,0.1810224
2648863,11894,20160725,0.1810224
4513342,9063,20160725,0.25108057
4513342,3777,20160725,0.22336328
4513342,864,20160721,0.16460486
3046687,9983,20160714,0.030017724
2129695,13602,20160711,0.014142703
2138911,8306,20160727,0.06911762
2138911,9983,20160728,0.02207055
2138911,8059,20160728,0.0071723172
2138911,13602,20160725,0.022378812
3194143,13602,20160716,0.009669353
3194143,8059,20160712,0.011104448
3194143,9983,20160712,0.0064293817
5100094,11799,20160727,0.008813154
3341599,13602,20160706,0.015933188
4853314,13602,20160727,0.019450203
4853314,9983,20160711,0.0059231375
4853314,8059,20160728,0.005228378
5378626,8224,20160721,0.052863788
2563873,13602,20160706,0.017613646
4142881,9983,20160728,0.0063151037
6201922,13602,20160704,0.034910746
3907873,13602,20160704,0.1670655
2597665,9983,20160706,0.01635983
5986882,8499,20160730,0.1401161
2993953,2601,20160720,0.011291172
2993953,13602,20160729,0.028803855
7301698,2978,20160722,0.0233166
4429378,4405,20160716,0.017787945
2218273,9983,20160727,0.02165704
2218273,13602,20160724,0.025455093
6272578,9983,20160728,0.01144464
3671329,3429,20160726,0.005802243
3671329,8059,20160712,0.0066005127
4463170,13602,20160703,0.45949638
4463170,8012,20160728,0.06962267
2757409,13602,20160723,0.037071697
3818785,11894,20160720,0.16692355
3818785,11894,20160713,0.16692355
3818785,1904,20160713,0.072819844
6330946,3102,20160724,0.23554847
6330946,3102,20160716,0.23554847
2649889,1904,20160704,0.030419381
3178273,2978,20160719,0.0081946235
2921761,2601,20160713,0.010401485
6367810,13602,20160710,0.015933188
4272706,2978,20160705,0.014323243
4804162,10438,20160720,0.0032834401
3586849,13662,20160711,0.040387526
3720481,2601,20160705,0.01167063
2811169,613,20160720,0.05769662
3602209,3429,20160729,0.009897974
3602209,13602,20160726,0.009472528
3602209,9983,20160727,0.021336896
2821411,13602,20160728,0.033960257
7248454,13602,20160723,0.014142703
6471238,2601,20160728,0.011993748
6744646,13181,20160716,0.04728995
3111715,13602,20160718,0.023382353
6508102,3992,20160726,0.026268866
6787654,13602,20160727,0.00976345
6787654,9983,20160705,0.011767691
6787654,3429,20160705,0.01499796
5755462,8059,20160704,0.0044982024
7076422,9227,20160731,0.05492301
3804451,2978,20160702,0.021853657
6317638,807,20160723,0.08475158
5012038,10438,20160703,0.004503283
5012038,13602,20160727,0.040483456
2644771,2978,20160706,0.01257047
6600262,11894,20160721,0.059810176
6600262,1904,20160721,0.05491229
5297734,10418,20160724,0.028098552
2783011,8224,20160731,0.061666027
5838406,2096,20160727,0.24889323
5838406,2096,20160717,0.24889323
5841478,13602,20160715,0.027045352
2921251,8059,20160701,0.007561344
2921251,3429,20160701,0.00746261
2798371,2978,20160714,0.023859877
2798371,13602,20160714,0.007495454
3325219,10438,20160701,0.0039935433
3325219,10418,20160702,0.016410897
6391366,8012,20160722,0.03820189
5356102,13602,20160727,0.02780788
2552611,3438,20160723,0.06103711
7210570,11986,20160714,0.053183943
6691402,9983,20160703,0.0042094653
2166565,2978,20160713,0.0233166
3479845,10418,20160717,0.007393024
3479845,2978,20160724,0.01640241
5911114,8059,20160717,0.004538337
2449189,2978,20160729,0.031025684
2449189,10438,20160705,0.0048279525
2449189,10418,20160702,0.013670581
4378186,12807,20160729,0.31191698
4378186,12807,20160725,0.31191698
4378186,9983,20160724,0.01439833
7262794,2978,20160707,0.021853657
5183050,4811,20160703,0.23865579
5183050,4811,20160704,0.23865579
4925002,13602,20160715,0.008369556
6242890,13602,20160705,0.015933188
2741029,8182,20160706,0.16214393
3005221,1904,20160718,0.03133697
5256778,3780,20160711,0.02836058
5256778,10438,20160730,0.024102727
5256778,2978,20160716,0.024536112
4071205,10418,20160728,0.009849392
4998730,2978,20160724,0.014323243
2109733,1613,20160705,0.034435946
2909989,9983,20160722,0.01144464
3965221,13602,20160723,0.015933188
3707173,9983,20160718,0.008329782
4832842,2978,20160730,0.0233166
3206437,4138,20160728,0.043587707
2967847,5743,20160722,0.07268919
2577703,10438,20160704,0.0042225276
3889447,5743,20160703,0.07268919
5458510,13602,20160728,0.044972435
5228110,5235,20160728,0.18294983
6549070,8059,20160703,0.008873653
4453966,13602,20160711,0.2509785
4453966,1499,20160711,0.2215963
4453966,1499,20160705,0.2215963
4453966,1499,20160715,0.2215963
3542311,8059,20160705,0.009034784
4994638,2978,20160724,0.031025684
4994638,10418,20160709,0.02016045
4994638,13602,20160724,0.017097669
2771239,8059,20160731,0.0043893326
6082126,3095,20160727,0.11917083
6082126,10418,20160704,0.019614236
2261287,8182,20160705,0.07417391
2935591,11799,20160712,0.010535119
4561486,10418,20160711,0.009313748
4561486,2978,20160720,0.011727931
6933070,13602,20160713,0.014142703
2683687,13602,20160724,0.0069799945
4904530,9983,20160710,0.004927867
2720041,11894,20160723,0.058048993
2720041,1904,20160723,0.053453177
2855209,10446,20160717,0.101662844
2855209,9983,20160718,0.014904096
3119401,13602,20160703,0.014568675
4947538,13602,20160726,0.040969703
4947538,9983,20160719,0.012896559
2875177,8059,20160729,0.0044982024
2101033,13602,20160710,0.02780788
3412777,8596,20160722,0.14189708
3412777,8596,20160722,0.14189708
4213330,9280,20160708,0.052949473
4766290,13602,20160724,0.027045352
4244050,2601,20160718,0.009615404
2385193,10418,20160702,0.014937639
2385193,13602,20160706,0.063912325
4781650,4277,20160723,0.0336575
4781650,8059,20160712,0.011104448
4781650,3429,20160712,0.0084710615
3448105,9983,20160701,0.008635842
3057961,9983,20160702,0.0061108815
2409769,13602,20160726,0.030963758
2409769,9983,20160705,0.012559004
3601705,8059,20160703,0.008917172
3214123,10438,20160726,0.0034551157
3214123,13602,20160726,0.035677426
6952534,10418,20160724,0.009849392
6430294,13602,20160727,0.019525226
6430294,9983,20160715,0.023937302
3229483,9983,20160716,0.009870685
3760939,8446,20160714,0.38439393
2845483,13602,20160714,0.027878003
4158763,10418,20160711,0.008800912
7272022,10438,20160718,0.0033063719
5444182,11799,20160718,0.009044001
4396630,8059,20160726,0.012129674
4396630,13602,20160713,0.020905672
4396630,9983,20160721,0.022073446
4396630,360,20160704,0.07603963
4396630,9288,20160707,0.11330667
3650347,13602,20160724,0.037071697
5468758,13072,20160710,0.2876105
5468758,13072,20160715,0.2876105
5468758,5647,20160708,0.14151704
3654955,13602,20160704,0.03198536
3654955,9983,20160704,0.005537756
6003286,10446,20160708,0.04791349
6528598,13602,20160722,0.024078062
3529003,1271,20160706,0.035798162
4713046,1092,20160726,0.06922252
4716118,1904,20160729,0.025677733
2625835,10438,20160703,0.010726775
3946795,2978,20160711,0.0233166
4498006,3095,20160714,0.0687044
2381611,12509,20160721,0.042951554
2381611,13602,20160729,0.030301237
2266411,2978,20160705,0.021853657
3318571,7660,20160709,0.02557877
2807083,13602,20160729,0.030963238
6687322,9983,20160704,0.009870685
2176813,13602,20160714,0.0083707115
6450778,10418,20160719,0.017348835
2576173,6017,20160716,0.026938297
2970925,5178,20160726,0.4355876
2970925,5178,20160723,0.4355876
2970925,5178,20160721,0.4355876
2970925,5178,20160727,0.4355876
2970925,5178,20160720,0.4355876
2970925,5178,20160728,0.4355876
2970925,4727,20160702,0.4524748
2970925,5178,20160711,0.4355876
2970925,4727,20160714,0.4524748
2970925,4727,20160729,0.4524748
2970925,5178,20160725,0.4355876
2970925,5178,20160722,0.4355876
5452378,13602,20160726,0.037071697
2737453,2601,20160717,0.010222748
2737453,13602,20160728,0.028803855
6005338,13602,20160724,0.028803855
6005338,11799,20160716,0.015933136
3791149,8306,20160717,0.23475002
3791149,8306,20160721,0.23475002
5492314,10418,20160705,0.00691732
2748205,3159,20160723,0.5036814
2748205,3159,20160727,0.5036814
5234266,13602,20160714,0.007495454
5234266,2978,20160711,0.00867861
3666733,10901,20160707,0.035909507
3414829,4903,20160711,0.033958215
6834778,13602,20160706,0.44463018
2631469,10489,20160719,0.05050095
4076845,7557,20160730,0.08778049
4076845,825,20160730,0.08691519
2374957,9983,20160711,0.00531502
6079066,10418,20160706,0.019057512
2391853,10523,20160714,0.03590677
6361690,13602,20160726,0.007485656
4828762,13602,20160703,0.029614452
4828762,6673,20160717,0.07872628
2287405,13602,20160714,0.008352243
2287405,2978,20160729,0.021153174
3336493,13602,20160713,0.02780788
3729709,4893,20160724,0.02692011
2305327,10438,20160710,0.0039319843
3484975,13602,20160703,0.014568675
5159518,2978,20160731,0.015646828
4024111,1895,20160708,0.07008084
3643183,9565,20160716,0.079109125
4437598,11239,20160730,0.049229
2228527,10086,20160707,0.06000678
3016495,1298,20160712,0.047535866
3672367,11799,20160714,0.02284473
7359070,11093,20160725,0.24218918
7359070,11093,20160729,0.24218918
2372911,11541,20160730,0.06630414
2372911,13602,20160728,0.028803855
5270110,13602,20160723,0.02780788
2505007,13865,20160701,0.0142938
4079407,13602,20160705,0.1670655
2901295,13602,20160723,0.027045352
2910511,13602,20160723,0.034998138
3435823,8951,20160715,0.05934505
3309871,8,20160723,0.022221427
6111838,13602,20160714,0.007485656
3454255,10418,20160701,0.016760036
2144047,10418,20160705,0.015388055
2408239,9983,20160722,0.0063015306
2408239,13602,20160729,0.019037738
6661726,11799,20160725,0.01356846
6661726,13602,20160728,0.024145849
2959153,13602,20160724,0.027045352
2836273,13602,20160726,0.027045352
5674594,2978,20160728,0.02308436
4158769,13602,20160724,0.016412174
4648546,1442,20160706,0.03318432
2330929,9170,20160724,0.14981245
2330929,9170,20160726,0.14981245
